input_path,output_path,status,line_segments,width,height,message
data/samples/web_lane_images/wikimedia_batch/web_lane_0102_cycle_lane_on_waiheke_island_road.jpg,screenshots/web_lane_batch/0105_wikimedia_batch_web_lane_0102_cycle_lane_on_waiheke_island_road.png,PASS,8,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0103_2010_07_20180_6586_da_an_district_taipei_road_ma.jpg,screenshots/web_lane_batch/0106_wikimedia_batch_web_lane_0103_2010_07_20180_6586_da_an_district_taipei_road_ma.png,PASS,178,960,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0104_2010_07_20380_6625_da_an_district_taipei_taipei.jpg,screenshots/web_lane_batch/0107_wikimedia_batch_web_lane_0104_2010_07_20380_6625_da_an_district_taipei_taipei.png,PASS,40,960,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0105_2010_07_20400_6628_da_an_district_taipei_taipei.jpg,screenshots/web_lane_batch/0108_wikimedia_batch_web_lane_0105_2010_07_20400_6628_da_an_district_taipei_taipei.png,PASS,172,960,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0106_bishop_lane_hull_geograph_org_uk_840772.jpg,screenshots/web_lane_batch/0109_wikimedia_batch_web_lane_0106_bishop_lane_hull_geograph_org_uk_840772.png,PASS,130,477,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0107_redbikelane.jpg,screenshots/web_lane_batch/0110_wikimedia_batch_web_lane_0107_redbikelane.png,PASS,312,960,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0108_solar_road_stud_installed.jpg,screenshots/web_lane_batch/0111_wikimedia_batch_web_lane_0108_solar_road_stud_installed.png,PASS,0,640,426,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0109_road_surface_deterioration_by_pavement_markings.jpg,screenshots/web_lane_batch/0112_wikimedia_batch_web_lane_0109_road_surface_deterioration_by_pavement_markings.png,PASS,373,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0110_luxembourg_road_marking_110e_voie_cyclable.jpg,screenshots/web_lane_batch/0113_wikimedia_batch_web_lane_0110_luxembourg_road_marking_110e_voie_cyclable.png,PASS,435,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0111_luxembourg_road_marking_110e_voie_cyclable_2.jpg,screenshots/web_lane_batch/0114_wikimedia_batch_web_lane_0111_luxembourg_road_marking_110e_voie_cyclable_2.png,PASS,58,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0112_luxembourg_road_marking_110r_cyclists.jpg,screenshots/web_lane_batch/0115_wikimedia_batch_web_lane_0112_luxembourg_road_marking_110r_cyclists.png,PASS,32,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0113_luxembourg_road_marking_10o_surface_de_lignes_ob.jpg,screenshots/web_lane_batch/0116_wikimedia_batch_web_lane_0113_luxembourg_road_marking_10o_surface_de_lignes_ob.png,PASS,77,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0114_luxembourg_road_marking_110l_passages_pour_pi_to.jpg,screenshots/web_lane_batch/0117_wikimedia_batch_web_lane_0114_luxembourg_road_marking_110l_passages_pour_pi_to.png,PASS,105,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0115_luxembourg_road_marking_110f_voie_cyclable_sugge.jpg,screenshots/web_lane_batch/0118_wikimedia_batch_web_lane_0115_luxembourg_road_marking_110f_voie_cyclable_sugge.png,PASS,313,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0116_luxembourg_road_marking_110k_passage_pour_cyclis.jpg,screenshots/web_lane_batch/0119_wikimedia_batch_web_lane_0116_luxembourg_road_marking_110k_passage_pour_cyclis.png,PASS,18,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0117_bike_lane_s_wahsatch_ave_cs.jpg,screenshots/web_lane_batch/0120_wikimedia_batch_web_lane_0117_bike_lane_s_wahsatch_ave_cs.png,PASS,340,960,1707,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0118_bus_lane_markings_victoria_street_singapore_2016.jpg,screenshots/web_lane_batch/0121_wikimedia_batch_web_lane_0118_bus_lane_markings_victoria_street_singapore_2016.png,PASS,357,960,1280,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0119_hollow_right_turn_arrow_pavement_marking_1878313.jpg,screenshots/web_lane_batch/0122_wikimedia_batch_web_lane_0119_hollow_right_turn_arrow_pavement_marking_1878313.png,PASS,55,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0120_9298blue_lines_road_markings_sumulong_highway_06.jpg,screenshots/web_lane_batch/0123_wikimedia_batch_web_lane_0120_9298blue_lines_road_markings_sumulong_highway_06.png,PASS,114,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0121_9298blue_lines_road_markings_sumulong_highway_11.jpg,screenshots/web_lane_batch/0124_wikimedia_batch_web_lane_0121_9298blue_lines_road_markings_sumulong_highway_11.png,PASS,28,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0122_9298blue_lines_road_markings_sumulong_highway_12.jpg,screenshots/web_lane_batch/0125_wikimedia_batch_web_lane_0122_9298blue_lines_road_markings_sumulong_highway_12.png,PASS,2,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0123_9298blue_lines_road_markings_sumulong_highway_16.jpg,screenshots/web_lane_batch/0126_wikimedia_batch_web_lane_0123_9298blue_lines_road_markings_sumulong_highway_16.png,PASS,0,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0124_9298blue_lines_road_markings_sumulong_highway_19.jpg,screenshots/web_lane_batch/0127_wikimedia_batch_web_lane_0124_9298blue_lines_road_markings_sumulong_highway_19.png,PASS,14,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0125_9298blue_lines_road_markings_sumulong_highway_20.jpg,screenshots/web_lane_batch/0128_wikimedia_batch_web_lane_0125_9298blue_lines_road_markings_sumulong_highway_20.png,PASS,8,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0126_9298blue_lines_road_markings_sumulong_highway_23.jpg,screenshots/web_lane_batch/0129_wikimedia_batch_web_lane_0126_9298blue_lines_road_markings_sumulong_highway_23.png,PASS,0,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0127_9298blue_lines_road_markings_sumulong_highway_25.jpg,screenshots/web_lane_batch/0130_wikimedia_batch_web_lane_0127_9298blue_lines_road_markings_sumulong_highway_25.png,PASS,7,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0128_9298blue_lines_road_markings_sumulong_highway_27.jpg,screenshots/web_lane_batch/0131_wikimedia_batch_web_lane_0128_9298blue_lines_road_markings_sumulong_highway_27.png,PASS,8,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0129_d_lmen_halterner_stra_e_2012_8646.jpg,screenshots/web_lane_batch/0132_wikimedia_batch_web_lane_0129_d_lmen_halterner_stra_e_2012_8646.png,PASS,91,960,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0130_fahrbahnmarkierung_wasserturm.jpg,screenshots/web_lane_batch/0133_wikimedia_batch_web_lane_0130_fahrbahnmarkierung_wasserturm.png,PASS,83,895,567,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0131_bus_lane_divider.png,screenshots/web_lane_batch/0134_wikimedia_batch_web_lane_0131_bus_lane_divider.png,PASS,4,960,960,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0132_bike_lane_on_4th_ave_at_washington_st.png,screenshots/web_lane_batch/0135_wikimedia_batch_web_lane_0132_bike_lane_on_4th_ave_at_washington_st.png,PASS,216,960,1280,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0133_sandbanks_lane_markings_on_the_ferry_approach_ge.jpg,screenshots/web_lane_batch/0136_wikimedia_batch_web_lane_0133_sandbanks_lane_markings_on_the_ferry_approach_ge.png,PASS,33,640,480,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0134_zigzag_markings_on_coppice_green_lane_shifnal_ge.jpg,screenshots/web_lane_batch/0137_wikimedia_batch_web_lane_0134_zigzag_markings_on_coppice_green_lane_shifnal_ge.png,PASS,45,714,800,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0135_a48_lane_markings_pont_abraham_carmarthenshire_g.jpg,screenshots/web_lane_batch/0138_wikimedia_batch_web_lane_0135_a48_lane_markings_pont_abraham_carmarthenshire_g.png,PASS,4,800,487,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0136_cycle_lane_markings_on_a_new_hedges_corner_geogr.jpg,screenshots/web_lane_batch/0139_wikimedia_batch_web_lane_0136_cycle_lane_markings_on_a_new_hedges_corner_geogr.png,PASS,60,800,710,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0137_lane_markings_for_buses_and_large_vehicles_geogr.jpg,screenshots/web_lane_batch/0140_wikimedia_batch_web_lane_0137_lane_markings_for_buses_and_large_vehicles_geogr.png,PASS,128,576,739,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0138_crocodile_teeth_markings_on_pentre_lane_cwmbran.jpg,screenshots/web_lane_batch/0141_wikimedia_batch_web_lane_0138_crocodile_teeth_markings_on_pentre_lane_cwmbran.png,PASS,22,960,690,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0139_mount_pleasant_junction_cycle_lane_fixed_barrier.jpg,screenshots/web_lane_batch/0142_wikimedia_batch_web_lane_0139_mount_pleasant_junction_cycle_lane_fixed_barrier.png,PASS,362,960,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0140_zigzag_yellow_markings_school_lane_penperlleni_g.jpg,screenshots/web_lane_batch/0143_wikimedia_batch_web_lane_0140_zigzag_yellow_markings_school_lane_penperlleni_g.png,PASS,276,960,926,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0141_zigzag_yellow_markings_on_school_lane_whitminste.jpg,screenshots/web_lane_batch/0144_wikimedia_batch_web_lane_0141_zigzag_yellow_markings_on_school_lane_whitminste.png,PASS,56,960,829,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0142_zigzag_yellow_markings_school_lane_whitminster_g.jpg,screenshots/web_lane_batch/0145_wikimedia_batch_web_lane_0142_zigzag_yellow_markings_school_lane_whitminster_g.png,PASS,510,960,983,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0143_zigzag_yellow_markings_on_lifeboat_lane_teignmou.jpg,screenshots/web_lane_batch/0146_wikimedia_batch_web_lane_0143_zigzag_yellow_markings_on_lifeboat_lane_teignmou.png,PASS,35,960,948,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0144_cycle_path_on_bolton_lane_geograph_org_uk_740446.jpg,screenshots/web_lane_batch/0147_wikimedia_batch_web_lane_0144_cycle_path_on_bolton_lane_geograph_org_uk_740446.png,PASS,11,960,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0145_new_road_markings_on_nottingham_road_geograph_or.jpg,screenshots/web_lane_batch/0148_wikimedia_batch_web_lane_0145_new_road_markings_on_nottingham_road_geograph_or.png,PASS,300,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0146_new_bollards_and_markings_on_wyther_lane_bridge.jpg,screenshots/web_lane_batch/0149_wikimedia_batch_web_lane_0146_new_bollards_and_markings_on_wyther_lane_bridge.png,PASS,74,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0147_sign_1014926_tralee_co_kerry_ireland.jpg,screenshots/web_lane_batch/0150_wikimedia_batch_web_lane_0147_sign_1014926_tralee_co_kerry_ireland.png,PASS,125,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0148_guernsey_july_2010_42.jpg,screenshots/web_lane_batch/0151_wikimedia_batch_web_lane_0148_guernsey_july_2010_42.png,PASS,42,960,600,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0149_trebnje_cycle_lane_1.jpg,screenshots/web_lane_batch/0152_wikimedia_batch_web_lane_0149_trebnje_cycle_lane_1.png,PASS,133,960,643,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0150_cycle_lane_in_leucate.jpg,screenshots/web_lane_batch/0153_wikimedia_batch_web_lane_0150_cycle_lane_in_leucate.png,PASS,881,960,1276,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0151_m_nster_drk_zentrum_f_r_transfusionsmedizin_2013.jpg,screenshots/web_lane_batch/0154_wikimedia_batch_web_lane_0151_m_nster_drk_zentrum_f_r_transfusionsmedizin_2013.png,PASS,110,960,520,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0152_paris_notre_dame_kilometer_null_2014_1343.jpg,screenshots/web_lane_batch/0155_wikimedia_batch_web_lane_0152_paris_notre_dame_kilometer_null_2014_1343.png,PASS,422,960,860,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0153_k_ln_g_rzenich_2014_1894.jpg,screenshots/web_lane_batch/0156_wikimedia_batch_web_lane_0153_k_ln_g_rzenich_2014_1894.png,PASS,547,960,1301,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0154_new_bike_lane_in_downtown_pittsburgh_15342820821.jpg,screenshots/web_lane_batch/0157_wikimedia_batch_web_lane_0154_new_bike_lane_in_downtown_pittsburgh_15342820821.png,PASS,145,960,1280,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0155_bus_lane_paris_2014.jpg,screenshots/web_lane_batch/0158_wikimedia_batch_web_lane_0155_bus_lane_paris_2014.png,PASS,1,960,636,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0156_marshall_ave_bike_lane_ends.jpg,screenshots/web_lane_batch/0159_wikimedia_batch_web_lane_0156_marshall_ave_bike_lane_ends.png,PASS,8,684,912,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0157_emergency_stopping_lane_signs_in_mu_la_turkey.jpg,screenshots/web_lane_batch/0160_wikimedia_batch_web_lane_0157_emergency_stopping_lane_signs_in_mu_la_turkey.png,PASS,33,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0158_luxembourg_road_marking_110n_lignes_en_zigzag_bu.jpg,screenshots/web_lane_batch/0161_wikimedia_batch_web_lane_0158_luxembourg_road_marking_110n_lignes_en_zigzag_bu.png,PASS,60,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0159_m_nster_lvm_skulptur_zwei_pferde_2017_6367.jpg,screenshots/web_lane_batch/0162_wikimedia_batch_web_lane_0159_m_nster_lvm_skulptur_zwei_pferde_2017_6367.png,PASS,51,960,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0160_bicycle_lane_gate_j_kai_street_2018_domb_v_r.jpg,screenshots/web_lane_batch/0163_wikimedia_batch_web_lane_0160_bicycle_lane_gate_j_kai_street_2018_domb_v_r.png,PASS,963,960,1280,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0161_x_pavement_marking_43695963935.jpg,screenshots/web_lane_batch/0164_wikimedia_batch_web_lane_0161_x_pavement_marking_43695963935.png,PASS,162,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0162_woonerf_pavement_marking_18825242291.jpg,screenshots/web_lane_batch/0165_wikimedia_batch_web_lane_0162_woonerf_pavement_marking_18825242291.png,PASS,4,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0163_9298blue_lines_road_markings_sumulong_highway_02.jpg,screenshots/web_lane_batch/0166_wikimedia_batch_web_lane_0163_9298blue_lines_road_markings_sumulong_highway_02.png,PASS,1,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0164_9298blue_lines_road_markings_sumulong_highway_03.jpg,screenshots/web_lane_batch/0167_wikimedia_batch_web_lane_0164_9298blue_lines_road_markings_sumulong_highway_03.png,PASS,0,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0165_9298blue_lines_road_markings_sumulong_highway_05.jpg,screenshots/web_lane_batch/0168_wikimedia_batch_web_lane_0165_9298blue_lines_road_markings_sumulong_highway_05.png,PASS,15,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0166_9298blue_lines_road_markings_sumulong_highway_04.jpg,screenshots/web_lane_batch/0169_wikimedia_batch_web_lane_0166_9298blue_lines_road_markings_sumulong_highway_04.png,PASS,24,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0167_9298blue_lines_road_markings_sumulong_highway_09.jpg,screenshots/web_lane_batch/0170_wikimedia_batch_web_lane_0167_9298blue_lines_road_markings_sumulong_highway_09.png,PASS,29,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0168_9298blue_lines_road_markings_sumulong_highway_08.jpg,screenshots/web_lane_batch/0171_wikimedia_batch_web_lane_0168_9298blue_lines_road_markings_sumulong_highway_08.png,PASS,31,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0169_9298blue_lines_road_markings_sumulong_highway_07.jpg,screenshots/web_lane_batch/0172_wikimedia_batch_web_lane_0169_9298blue_lines_road_markings_sumulong_highway_07.png,PASS,29,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0170_9298blue_lines_road_markings_sumulong_highway_10.jpg,screenshots/web_lane_batch/0173_wikimedia_batch_web_lane_0170_9298blue_lines_road_markings_sumulong_highway_10.png,PASS,67,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0171_9298blue_lines_road_markings_sumulong_highway_13.jpg,screenshots/web_lane_batch/0174_wikimedia_batch_web_lane_0171_9298blue_lines_road_markings_sumulong_highway_13.png,PASS,0,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0172_9298blue_lines_road_markings_sumulong_highway_14.jpg,screenshots/web_lane_batch/0175_wikimedia_batch_web_lane_0172_9298blue_lines_road_markings_sumulong_highway_14.png,PASS,0,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0173_9298blue_lines_road_markings_sumulong_highway_15.jpg,screenshots/web_lane_batch/0176_wikimedia_batch_web_lane_0173_9298blue_lines_road_markings_sumulong_highway_15.png,PASS,0,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0174_9298blue_lines_road_markings_sumulong_highway_17.jpg,screenshots/web_lane_batch/0177_wikimedia_batch_web_lane_0174_9298blue_lines_road_markings_sumulong_highway_17.png,PASS,0,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0175_9298blue_lines_road_markings_sumulong_highway_21.jpg,screenshots/web_lane_batch/0178_wikimedia_batch_web_lane_0175_9298blue_lines_road_markings_sumulong_highway_21.png,PASS,2,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0176_9298blue_lines_road_markings_sumulong_highway_22.jpg,screenshots/web_lane_batch/0179_wikimedia_batch_web_lane_0176_9298blue_lines_road_markings_sumulong_highway_22.png,PASS,0,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0177_9298blue_lines_road_markings_sumulong_highway_26.jpg,screenshots/web_lane_batch/0180_wikimedia_batch_web_lane_0177_9298blue_lines_road_markings_sumulong_highway_26.png,PASS,3,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0178_9298blue_lines_road_markings_sumulong_highway_24.jpg,screenshots/web_lane_batch/0181_wikimedia_batch_web_lane_0178_9298blue_lines_road_markings_sumulong_highway_24.png,PASS,4,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0179_9298blue_lines_road_markings_sumulong_highway_28.jpg,screenshots/web_lane_batch/0182_wikimedia_batch_web_lane_0179_9298blue_lines_road_markings_sumulong_highway_28.png,PASS,7,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0180_long_lane_woodmansey_geograph_6349433.jpg,screenshots/web_lane_batch/0183_wikimedia_batch_web_lane_0180_long_lane_woodmansey_geograph_6349433.png,PASS,73,800,495,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0181_d_lmen_alte_sparkasse_2012_8741.jpg,screenshots/web_lane_batch/0184_wikimedia_batch_web_lane_0181_d_lmen_alte_sparkasse_2012_8741.png,PASS,321,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0182_d_lmen_coesfelder_stra_e_123_2022_0638.jpg,screenshots/web_lane_batch/0185_wikimedia_batch_web_lane_0182_d_lmen_coesfelder_stra_e_123_2022_0638.png,PASS,319,960,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0183_d_lmen_coesfelder_stra_e_123_2022_0648.jpg,screenshots/web_lane_batch/0186_wikimedia_batch_web_lane_0183_d_lmen_coesfelder_stra_e_123_2022_0648.png,PASS,190,960,600,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0184_mountain_view_ca_usa_charleston_road_abstellplat.jpg,screenshots/web_lane_batch/0187_wikimedia_batch_web_lane_0184_mountain_view_ca_usa_charleston_road_abstellplat.png,PASS,4,960,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0185_san_francisco_ca_usa_california_street_autonomes.jpg,screenshots/web_lane_batch/0188_wikimedia_batch_web_lane_0185_san_francisco_ca_usa_california_street_autonomes.png,PASS,150,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0186_san_francisco_ca_usa_mason_street_2022_2944.jpg,screenshots/web_lane_batch/0189_wikimedia_batch_web_lane_0186_san_francisco_ca_usa_mason_street_2022_2944.png,PASS,63,960,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0187_2022_11_07_asphalt_city_radring_hannover_schille.jpg,screenshots/web_lane_batch/0190_wikimedia_batch_web_lane_0187_2022_11_07_asphalt_city_radring_hannover_schille.png,PASS,9,960,242,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0188_cartel_desv_o_a_pedraza_en_arcones.jpg,screenshots/web_lane_batch/0191_wikimedia_batch_web_lane_0188_cartel_desv_o_a_pedraza_en_arcones.png,PASS,103,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0189_40_mph_road_marking_on_heighington_lane_geograph.jpg,screenshots/web_lane_batch/0192_wikimedia_batch_web_lane_0189_40_mph_road_marking_on_heighington_lane_geograph.png,PASS,37,640,480,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0190_view_of_the_old_road_markings_of_highgate_hill_s.jpg,screenshots/web_lane_batch/0193_wikimedia_batch_web_lane_0190_view_of_the_old_road_markings_of_highgate_hill_s.png,PASS,17,960,540,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0191_shared_parking_lane.jpg,screenshots/web_lane_batch/0194_wikimedia_batch_web_lane_0191_shared_parking_lane.png,PASS,167,960,723,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0192_advisory_bike_lane.jpg,screenshots/web_lane_batch/0195_wikimedia_batch_web_lane_0192_advisory_bike_lane.png,PASS,365,960,723,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0193_greenroad_marking_spain.jpg,screenshots/web_lane_batch/0196_wikimedia_batch_web_lane_0193_greenroad_marking_spain.png,PASS,142,960,1280,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0194_funchal_madeira_portugal_banco_de_portugal_2025.jpg,screenshots/web_lane_batch/0197_wikimedia_batch_web_lane_0194_funchal_madeira_portugal_banco_de_portugal_2025.png,PASS,595,960,1536,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0195_strange_car_park_markings_back_lane_car_park_win.jpg,screenshots/web_lane_batch/0198_wikimedia_batch_web_lane_0195_strange_car_park_markings_back_lane_car_park_win.png,PASS,19,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0196_2008_05_29_bowie_md564_over_csx_ground_pavement.jpg,screenshots/web_lane_batch/0199_wikimedia_batch_web_lane_0196_2008_05_29_bowie_md564_over_csx_ground_pavement.png,PASS,365,960,720,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0197_birmingham_br_bike_lane_jeh.jpg,screenshots/web_lane_batch/0200_wikimedia_batch_web_lane_0197_birmingham_br_bike_lane_jeh.png,PASS,12,640,480,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0198_abaconda_marine_parade_cycle_lane_mount_maunganu.jpg,screenshots/web_lane_batch/0201_wikimedia_batch_web_lane_0198_abaconda_marine_parade_cycle_lane_mount_maunganu.png,PASS,54,667,1000,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0199_door_away_bike_lane.jpg,screenshots/web_lane_batch/0202_wikimedia_batch_web_lane_0199_door_away_bike_lane.png,PASS,58,960,707,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0200_double_bike_lane_d_eligowskiego_street.jpg,screenshots/web_lane_batch/0203_wikimedia_batch_web_lane_0200_double_bike_lane_d_eligowskiego_street.png,PASS,198,960,643,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0201_bike_lane_under_construction.jpg,screenshots/web_lane_batch/0204_wikimedia_batch_web_lane_0201_bike_lane_under_construction.png,PASS,675,960,1266,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0202_bus_lane_d_kopci_skiego_street.jpg,screenshots/web_lane_batch/0205_wikimedia_batch_web_lane_0202_bus_lane_d_kopci_skiego_street.png,PASS,115,960,643,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0203_m_nster_lvm_b_rogeb_ude_2013_5148.jpg,screenshots/web_lane_batch/0206_wikimedia_batch_web_lane_0203_m_nster_lvm_b_rogeb_ude_2013_5148.png,PASS,299,960,890,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0204_san_francisco_california_usa_embarcadero_2012_45.jpg,screenshots/web_lane_batch/0207_wikimedia_batch_web_lane_0204_san_francisco_california_usa_embarcadero_2012_45.png,PASS,164,960,491,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0205_m_nster_lvm_versicherung_2014_3288.jpg,screenshots/web_lane_batch/0208_wikimedia_batch_web_lane_0205_m_nster_lvm_versicherung_2014_3288.png,PASS,251,960,1175,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0206_bicycle_lane_in_minato_ku.jpg,screenshots/web_lane_batch/0209_wikimedia_batch_web_lane_0206_bicycle_lane_in_minato_ku.png,PASS,343,960,1280,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0207_dtc_bus_only_lane_ft_collins.jpg,screenshots/web_lane_batch/0210_wikimedia_batch_web_lane_0207_dtc_bus_only_lane_ft_collins.png,PASS,43,960,1149,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0208_m_nster_lvm_skulptur_zwei_pferde_2017_6365.jpg,screenshots/web_lane_batch/0211_wikimedia_batch_web_lane_0208_m_nster_lvm_skulptur_zwei_pferde_2017_6365.png,PASS,50,960,640,Processed successfully.
data/samples/web_lane_images/wikimedia_batch/web_lane_0209_new_orleans_november_2018_tuba_bike_lane_stencil.jpg,screenshots/web_lane_batch/0212_wikimedia_batch_web_lane_0209_new_orleans_november_2018_tuba_bike_lane_stencil.png,PASS,317,960,720,Processed successfully.
